Object Number,Area,Aspect_Ratio,Diameter,Width,Length
486,75.55555556,0.992903291,7.256302627,7,7.333333333
487,45,0.623518899,5.668352441,5.666666667,5.666666667
488,72,0.980891154,7.018326026,7,7
489,64.44444444,0.957022014,6.581193046,6.333333333,6.666666667
490,40.11111111,0.68182008,4.861856681,4.666666667,5.333333333
491,65.44444444,0.846142186,6.634743099,6,7.333333333
492,72.55555556,0.83206922,6.967724602,6.333333333,7.666666667
493,48.22222222,0.649867486,5.554847796,4.333333333,7.333333333
494,66.33333333,0.954534051,6.677273939,6.333333333,7
495,89.77777778,0.902990705,7.737739429,7,8
496,46.66666667,0.804034027,5.888802093,5.666666667,6
497,68.55555556,0.869325495,6.687864388,6.333333333,7
498,56.11111111,0.946538728,6.019548245,5.666666667,6
499,46,0.713026281,5.451971341,4.666666667,6.666666667
500,80.22222222,0.828580824,7.420253075,6.666666667,8.333333333
501,57.33333333,0.931244585,6.261578094,5.666666667,6.333333333
502,48.11111111,0.928904323,5.451971341,5,5.666666667
503,52.77777778,0.945546542,5.779628426,5.333333333,6
504,73.66666667,0.925424245,7.138306102,7,7
505,64,0.878462208,6.666666667,6,7
506,53.55555556,0.863715701,5.924746285,5.333333333,6.333333333
507,45.11111111,0.903249891,5.185859155,4.666666667,5.333333333
508,57.55555556,0.953453945,6.351354404,6,6.666666667
509,57.55555556,0.664954488,6.170495741,5.333333333,7.333333333
510,57.55555556,0.922053786,6.11288014,5.666666667,6
511,59.55555556,0.851496137,6.227578324,5.666666667,6.333333333
512,52,0.795371165,5.779628426,5,6.333333333
513,64.55555556,0.971517865,6.613375111,6.333333333,7
514,52,0.945345673,5.705685572,5.333333333,5.666666667
515,52.88888889,0.829475865,5.80406671,4.666666667,6.666666667
516,51.33333333,0.679692247,5.888802093,4.666666667,7.666666667
517,56.55555556,0.718610121,6.193391908,5,8
518,59.11111111,0.904515628,6.295394243,5.666666667,6.666666667
519,61.55555556,0.839946831,6.634743099,5.666666667,7.333333333
520,54.22222222,0.76281946,6.11288014,5.333333333,7
521,72.22222222,0.935407624,6.998129363,6.666666667,7.333333333
522,57.88888889,0.746161549,6.170495741,6,6.333333333
523,59.55555556,0.948370738,6.39577001,6,6.333333333
524,74,0.85588705,7.038464736,6.666666667,7.333333333
525,70.77777778,0.921940828,6.937186582,6.666666667,7
526,70.11111111,0.964103714,6.813665965,6.666666667,7
527,71.44444444,0.904471828,6.937186582,6.666666667,7.333333333
528,53.77777778,0.830423611,5.912789166,5.666666667,6
529,62.22222222,0.720246562,6.406825801,5.333333333,7.666666667
530,51,0.775172883,5.80406671,5.333333333,6.333333333
531,58.11111111,0.70141122,6.295394243,6,6.666666667
532,65.44444444,0.87677935,6.687864388,6,7
533,41.33333333,0.724184827,4.991145734,4.333333333,6
534,46.33333333,0.60008201,5.425947463,4,7.333333333
535,59.11111111,0.65987946,6.428880344,6,7.666666667
536,48.33333333,0.646231928,5.516493958,5,6.666666667
537,53.77777778,0.953178205,5.972335373,5.666666667,6
538,71.66666667,0.809083206,6.926977325,6,8
539,47.22222222,0.683671256,5.50364995,4.333333333,7
540,54.33333333,0.629003376,6.054716304,5,7.666666667
541,65.22222222,0.90009581,6.516352125,6.333333333,6.666666667
542,60.44444444,0.687816953,6.417862546,5.333333333,7.666666667
543,77.11111111,0.947612565,7.372410841,7,7.666666667
544,54.11111111,0.960569327,6.101291731,6,6
545,44.44444444,0.740534927,5.267104715,4.333333333,6.333333333
546,63.33333333,0.875333488,6.782434329,6.333333333,7.333333333
547,63.22222222,0.812608058,6.472763996,5.333333333,7.333333333
548,46.22222222,0.785034738,5.347115949,4.666666667,6.333333333
549,57,0.914006468,6.227578324,6,6
550,68.22222222,0.80838153,6.875703657,6,8
551,59.33333333,0.864412041,6.329029714,5.666666667,6.666666667
552,40.44444444,0.698412185,5.438974967,5,5
553,56.22222222,0.874120885,5.960473722,5.333333333,6
554,75.88888889,0.928388989,7.246542969,7,7.666666667
555,45,0.585839106,5.307261113,4.333333333,6.666666667
556,85.66666667,0.854667377,7.599307154,7,8
557,61.66666667,0.925093175,6.591937858,6.333333333,6.666666667
558,88.66666667,0.883718612,7.68266585,7,8.333333333
559,49.77777778,0.631021683,5.705685572,4.333333333,7.666666667
560,73.44444444,0.827720757,7.128384894,7,7.333333333
561,62.88888889,0.985005122,6.384695076,6.333333333,6.333333333
562,49,0.789762934,5.668352441,5,6.666666667
563,46.77777778,0.668709228,5.516493958,4.333333333,7
564,65,0.975878907,6.719535589,6.333333333,6.666666667
565,70.88888889,0.829986939,6.875703657,6,8
566,54.55555556,0.909802817,6.066393685,5.666666667,6
567,44.88888889,0.94747122,5.373521621,5,5.333333333
568,57.44444444,0.777009779,6.74056705,6.333333333,6.666666667
569,55.77777778,0.813358857,6.054716304,5.333333333,6.333333333
570,58.11111111,0.932089529,6.250265387,5.666666667,6.666666667
571,41.66666667,0.681572617,5.172194153,4.333333333,6.333333333
572,78.44444444,0.756150027,7.285503158,6.333333333,8.666666667
573,67.33333333,0.776466347,6.967724602,6,8.333333333
574,45.22222222,0.692335339,5.373521621,4.333333333,6.666666667
575,60.77777778,0.814165,6.439879292,5.333333333,7.333333333
576,90.77777778,0.965047619,7.627194613,7.666666667,7.666666667
577,52.77777778,0.965715879,5.864716912,5.666666667,5.666666667
578,65.11111111,0.814375244,6.761533095,5.666666667,7.666666667
579,52.44444444,0.939529121,5.852637153,5.333333333,6.333333333
580,33.11111111,0.80335264,4.976946144,4,6
581,53.66666667,0.946901395,5.888802093,5.666666667,5.666666667
582,66.77777778,0.806990687,6.844755096,6.666666667,7
583,82.55555556,0.969754275,7.589988564,7.333333333,7.666666667
584,49.66666667,0.926717923,5.936679321,5.666666667,6
585,59.77777778,0.899991104,6.417862546,6,6.666666667
586,52.66666667,0.904691379,5.852637153,5.666666667,6
587,37.88888889,0.624906222,5.425947463,4.333333333,6.333333333
588,66.66666667,0.873393202,6.65604249,6,7.333333333
589,72.55555556,0.894644462,6.947380837,6.333333333,7
590,65.33333333,0.96292438,6.834407766,6.333333333,7
591,85.66666667,0.784985517,7.79242378,7.333333333,8.333333333
592,48.22222222,0.756044417,5.554847796,4.666666667,6.666666667
593,49,0.771102216,5.730439204,5,6.666666667
594,68.77777778,0.804749709,6.998129363,6.333333333,7.666666667
595,93.88888889,0.912593687,7.765129742,7.333333333,8.333333333
596,44.77777778,0.808358975,5.293909492,4.666666667,5.666666667
597,41.55555556,0.697177108,5.477871589,4.666666667,5.666666667
598,77.44444444,0.80496525,7.304905331,6.666666667,8
599,52,0.655776617,5.864716912,4.666666667,7.666666667
600,58.88888889,0.883975256,6.373600897,5.666666667,6.666666667
601,61.11111111,0.885023956,6.261578094,6,6.666666667
602,69.11111111,0.850507552,6.719535589,6.666666667,7
603,50,0.762499658,5.718075783,5.333333333,6.333333333
604,63.33333333,0.794030838,6.505482472,5.333333333,7.666666667
605,60.11111111,0.924760188,6.505482472,6.333333333,6.666666667
606,61.11111111,0.870828448,6.373600897,5.666666667,7
607,39.55555556,0.684157295,5.618189043,5,5.666666667
608,59.66666667,0.71741,6.351354404,5,7.666666667
609,41.22222222,0.723864761,5.089433707,4.333333333,6
610,53.11111111,0.66872769,5.852637153,4.666666667,7.666666667
611,54.44444444,0.715680707,5.852637153,5,6.666666667
612,40,0.830278939,5.529308131,5,5.666666667
613,58,0.751881796,6.216203742,5.333333333,7.333333333
614,61.33333333,0.783636317,6.417862546,5.333333333,7.333333333
615,63.22222222,0.921848663,6.730059535,6.333333333,7.333333333
616,61.22222222,0.760658532,6.439879292,5.666666667,7.333333333
617,77.77777778,0.857923005,7.410709337,7,8
618,58.22222222,0.754908723,6.261578094,5.666666667,6.666666667
619,55,0.74309072,6.031293716,5,7
620,76.55555556,0.890737518,7.226984113,7,7.666666667
621,51.22222222,0.645293543,5.767370452,4.333333333,7.666666667
622,47.44444444,0.636062889,5.425947463,4,7
623,42.55555556,0.62391171,5.32057923,4,7
624,73.44444444,0.888442967,6.967724602,6.333333333,7.666666667
625,68.88888889,0.890669381,6.782434329,6.333333333,7
626,79.44444444,0.883674751,7.448810922,7,8
627,52.11111111,0.912732831,5.742776009,5.333333333,5.666666667
628,47.33333333,0.620420084,5.438974967,4,7
629,61.33333333,0.94234494,6.666666667,6.666666667,6.666666667
630,49.55555556,0.836446341,5.529308131,5,5.666666667
631,62.77777778,0.816620527,6.719535589,6,7.666666667
632,62.44444444,0.933400609,6.591937858,5.666666667,7
633,54.44444444,0.941874525,6.007779811,5.666666667,5.666666667
634,88.88888889,0.856565187,7.701067471,7.666666667,7.666666667
635,59.33333333,0.948241163,6.250265387,6,6.333333333
636,48.55555556,0.650660626,5.668352441,4.666666667,7.333333333
637,53.11111111,0.903253637,5.840532409,5.333333333,6
638,62,0.956349019,6.406825801,6,6.333333333
639,56.66666667,0.813468285,6.193391908,6,6.333333333
640,52,0.957714009,5.767370452,5.333333333,6
641,46.55555556,0.94926256,5.373521621,5.333333333,5.333333333
642,70.33333333,0.889703285,6.855086808,6.333333333,7
643,50.66666667,0.884597721,5.630771789,4.666666667,5.666666667
644,58,0.941162523,6.193391908,6,6.333333333
645,60,0.923181717,6.284142412,6.333333333,6.333333333
646,49.55555556,0.815686476,5.554847796,5,6.333333333
647,53.55555556,0.698430377,5.960473722,4.666666667,7.666666667
648,55,0.940708903,6.101291731,5.666666667,6
649,61.33333333,0.855881375,6.329029714,6,6.666666667
650,85.55555556,0.924243626,7.496165569,7,8
651,60.77777778,0.756773721,6.439879292,5.333333333,7.666666667
652,54.88888889,0.572673166,6.516352125,5,8.666666667
653,50.77777778,0.943174784,5.730439204,5.333333333,5.666666667
654,82.44444444,0.930205265,7.477259698,7,7.666666667
655,55,0.959758143,6.078048631,6,6.333333333
656,64.55555556,0.966761171,6.730059535,6.333333333,6.666666667
657,90.11111111,0.947979689,7.589988564,7.333333333,7.666666667
658,55,0.883933474,6.078048631,6,6
659,47.33333333,0.701807371,5.50364995,4.666666667,6.666666667
660,60.88888889,0.748627219,6.472763996,4.666666667,8
661,62.33333333,0.77866722,6.666666667,5.666666667,7.333333333
662,64.44444444,0.856932479,6.677273939,6,7
663,46.22222222,0.722159745,5.267104715,4,6.666666667
664,54.77777778,0.891944735,6.043016359,5.666666667,6
665,63.11111111,0.726497299,6.538037216,5.333333333,7.666666667
666,46.55555556,0.710267218,5.425947463,4.333333333,6.666666667
667,70,0.945999676,6.813665965,6.666666667,7
668,45.44444444,0.731693431,5.412888606,4.666666667,6
669,55.44444444,0.772311569,6.007779811,5,7
670,59.77777778,0.826702737,6.505482472,6,7
671,67.22222222,0.817788465,6.824044746,6,7.666666667
672,75.66666667,0.890019262,7.128384894,7,7.333333333
673,57.88888889,0.749609102,6.147514299,5,7.333333333
674,55.11111111,0.765310842,5.960473722,4.666666667,7
675,52.88888889,0.817956429,5.779628426,5,6
676,58.11111111,0.82472952,6.238932168,5.333333333,7
677,46.44444444,0.69661924,5.347115949,4,6.666666667
678,93.66666667,0.877353673,7.746880293,7.333333333,8.333333333
679,63.11111111,0.896873401,6.516352125,6,6.333333333
680,54.11111111,0.837063157,5.828402526,5.333333333,5.666666667
681,85.66666667,0.906390207,7.496165569,7.333333333,7.666666667
682,45.66666667,0.95191361,5.226639802,5,5
683,53.44444444,0.801449818,5.80406671,4.666666667,6.666666667
684,65.22222222,0.777332391,6.875703657,6.666666667,7
685,54.77777778,0.71394205,5.995988279,5,7.333333333
686,45.66666667,0.686311577,5.972335373,5,6.666666667
687,41.77777778,0.609925889,5.840532409,5,6.333333333
688,48.88888889,0.732807547,5.592938628,4.333333333,7
689,63.22222222,0.794829172,6.559650622,6,7
690,78.55555556,0.927648845,7.217184808,6.666666667,7
691,62.77777778,0.961379119,6.559650622,6.333333333,6.666666667
692,76.77777778,0.866961684,7.275782669,6.666666667,8
693,55,0.928019696,6.101291731,5.666666667,6.333333333
694,45.88888889,0.601855603,5.267104715,4,7
695,64.44444444,0.8238122,6.792860829,6.333333333,7.333333333
696,30,0.419459181,5.103320318,3,8
697,50.77777778,0.945759993,5.668352441,5.333333333,5.666666667
698,45.66666667,0.664726406,6.043016359,5,6.333333333
699,54.66666667,0.933321047,5.912789166,5.333333333,6
700,62.22222222,0.895481813,6.602665185,6.333333333,7
701,48.11111111,0.598207075,5.373521621,3.666666667,7.333333333
702,50.55555556,0.93082818,5.791860457,5.666666667,6.333333333
703,37.11111111,0.523478735,5.529308131,4.666666667,6.333333333
704,61.22222222,0.922787881,6.39577001,5.666666667,6.333333333
705,73,0.888408758,7.158107267,7,7.333333333
706,62.66666667,0.932121341,6.472763996,6.333333333,6.333333333
707,86.66666667,0.869232226,7.580658519,7,8
708,72.55555556,0.784255766,7.098538071,6,8.333333333
709,50.11111111,0.789427252,5.554847796,4.333333333,6.333333333
710,46.88888889,0.810327075,5.516493958,5,6.333333333
711,99.55555556,0.902891971,8.095327302,7.666666667,8.666666667
712,63.55555556,0.774443937,6.602665185,5.333333333,8
713,55,0.887168085,6.043016359,5.666666667,6.333333333
714,51.66666667,0.662209241,5.791860457,4.333333333,8
715,71.77777778,0.953420576,6.967724602,6.666666667,7
716,48.77777778,0.868429475,5.516493958,5,6
717,43.55555556,0.555790565,6.031293716,4.333333333,8
718,68.44444444,0.950296138,6.771991776,6.666666667,6.666666667
719,64.44444444,0.808068411,6.719535589,5.666666667,8
720,69.22222222,0.844691617,6.782434329,6,7.333333333
721,47.33333333,0.7511021,6.054716304,5.333333333,6.333333333
722,42.11111111,0.684403965,5.718075783,5,6
723,74.22222222,0.887604438,7.128384894,6.666666667,7.666666667
724,75.33333333,0.862217782,7.177853807,6.666666667,8
725,61.88888889,0.820451241,6.538037216,5.666666667,7.333333333
726,52.55555556,0.88063836,5.791860457,5.333333333,5.666666667
727,54.11111111,0.816346312,5.840532409,4.666666667,6.666666667
728,76.88888889,0.898333322,7.382004093,7,7.666666667
729,60.88888889,0.928841811,6.65604249,6.666666667,7
730,62.44444444,0.894312115,6.687864388,6.333333333,7
731,57.77777778,0.895709431,6.170495741,5.666666667,6
732,60.55555556,0.961304004,6.135991301,6,6
733,66.33333333,0.956331077,6.65604249,6.666666667,6.666666667
734,52.22222222,0.735402194,5.864716912,4.666666667,7
735,58.55555556,0.972839419,6.261578094,6,6
736,48.44444444,0.962593243,5.412888606,5,5.333333333
737,90.33333333,0.927664565,7.636467801,7.333333333,7.666666667
738,47.44444444,0.631962491,5.451971341,4,7.666666667
739,62.11111111,0.906133545,6.362487373,5.666666667,6.666666667
740,63,0.7243479,6.516352125,5,8
741,52.44444444,0.942314328,5.791860457,5.333333333,6
742,53.11111111,0.759608708,5.767370452,4.666666667,7
743,50.66666667,0.907595494,5.64332648,5.333333333,5.666666667
744,72.22222222,0.927410076,6.947380837,6.666666667,7
745,50,0.930126946,5.580270574,5,5.666666667
746,49.44444444,0.906859046,5.580270574,5.333333333,6
747,91.22222222,0.97690671,7.561963895,7.333333333,7.666666667
748,62.66666667,0.717559133,6.591937858,6,7.333333333
749,85.66666667,0.897115867,7.410709337,7.333333333,7.333333333
750,51.22222222,0.783881519,5.742776009,5.333333333,5.666666667
751,67.88888889,0.960534477,6.538037216,6,6.666666667
752,42,0.851312703,5.075509102,4.666666667,5.666666667
753,56.44444444,0.681045116,6.193391908,5,7.666666667
754,63.55555556,0.91596714,6.494594628,6.333333333,6.666666667
755,56.44444444,0.814137714,5.995988279,5.666666667,6
756,56.77777778,0.959323262,6.181954425,6,6.333333333
757,61.66666667,0.854944718,6.461821023,6,6.666666667
758,52.88888889,0.635660514,5.767370452,4.333333333,8
759,61.33333333,0.742498605,6.472763996,5.333333333,7.666666667
760,56.66666667,0.984071449,6.031293716,6,6
761,57.33333333,0.697681862,6.066393685,5,7.333333333
762,82.44444444,0.942955078,7.266049176,7,7.333333333
763,58.44444444,0.858514019,6.687864388,6.333333333,7
764,61.66666667,0.709304004,6.4836885,6,7
765,46.44444444,0.626390857,5.32057923,4,7
766,69.66666667,0.840815846,7.038464736,6.333333333,7.666666667
767,56.44444444,0.937718596,6.031293716,5.666666667,6.333333333
768,43.55555556,0.7032801,5.103320318,4,6.333333333
769,57.66666667,0.957154746,6.373600897,6.333333333,6.333333333
770,48.66666667,0.839283579,5.542092676,4.666666667,6
771,71.66666667,0.734673049,7.108500936,6,8.333333333
772,59.66666667,0.690463398,6.373600897,6.333333333,6.666666667
773,56.77777778,0.911091254,6.031293716,5.333333333,6.666666667
774,51.22222222,0.760128197,5.630771789,4.666666667,6.333333333
775,60.22222222,0.853066818,6.417862546,5.333333333,7.333333333
776,63.22222222,0.956559693,6.450859486,6.333333333,6.333333333
777,58.77777778,0.823032626,6.272870399,5.666666667,6.666666667
778,46,0.816654633,5.529308131,5,6
779,104.3333333,0.905043606,8.395732411,8,8.666666667
780,49.77777778,0.611981258,5.655853302,4.333333333,8
781,52.88888889,0.773113451,5.705685572,4.666666667,6.666666667
782,64,0.88889533,6.428880344,6.333333333,6.333333333
783,52.55555556,0.89031565,5.791860457,5,6
784,54.33333333,0.686438869,5.984173512,4.333333333,7.666666667
785,64.66666667,0.900004478,6.581193046,6,7
786,45.77777778,0.777075973,5.464936809,5,6
787,61.33333333,0.847520677,6.527203676,6,6.666666667
788,67.22222222,0.734093863,6.834407766,5.666666667,8.333333333
789,45.22222222,0.824849762,5.816247346,5.333333333,6
790,43.11111111,0.742714948,5.185859155,4.333333333,6.333333333
791,47.55555556,0.764610202,6.159015739,5,7
792,59.44444444,0.880327667,6.373600897,5.666666667,6.666666667
793,51.66666667,0.691431861,5.755086368,4.666666667,7.333333333
794,64.55555556,0.973556358,6.645401328,6.333333333,6.666666667
795,58.11111111,0.852802977,6.284142412,6,6.333333333
